Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1954,,,0,
1955,,,0,
1956,,,0,
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,,,0,
1963,,,0,
1964,,,0,
1965,,,0,
1966,,,0,
1967,16.524376,30.437534,1,"=""038026"""
1968,,,0,
1969,,,0,
1970,,,0,
1971,15.759664,29.99972,1,"=""038026"""
1972,,,0,
1973,,,0,
1974,,,0,
1975,15.190331,30.201653,1,"=""038026"""
1976,13.989041,28.993715,1,"=""038026"""
1977,,,0,
1978,15.086908,29.760275,1,"=""038026"""
1979,16.526741,31.041918,1,"=""038026"""
1980,16.456984,31.726723,1,"=""038026"""
1981,16.125137,30.505617,1,"=""038026"""
1982,15.736565,31.491758,1,"=""038026"""
1983,16.575825,30.642466,1,"=""038026"""
1984,14.806318,29.927273,1,"=""038026"""
1985,15.281768,30.645056,1,"=""038026"""
1986,15.282417,30.507124,1,"=""038026"""
1987,15.924518,30.704395,1,"=""038026"""
1988,16.442541,31.353651,1,"=""038026"""
1989,15.536464,29.891436,1,"=""038026"""
1990,16.393406,30.876099,1,"=""038026"""
1991,15.801685,31.287912,1,"=""038026"""
1992,15.143258,30.279236,1,"=""038026"""
1993,16.506044,30.821918,1,"=""038026"""
1994,14.878453,30.815342,1,"=""038026"""
1995,15.887258,30.580769,1,"=""038026"""
1996,16.217857,31.10028,1,"=""038026"""
1997,16.236538,30.890137,1,"=""038026"""
1998,,,0,
1999,,,0,
2000,16.85765,30.274044,1,"=""038026"""
2001,16.362259,30.852617,1,"=""038026"""
2002,16.303297,32.187637,1,"=""038026"""
2003,16.96978,31.251514,1,"=""038026"""
2004,16.729235,31.542624,1,"=""038026"""
2005,,,0,
2006,,,0,
2007,,,0,
2008,16.470474,31.187778,1,"=""038026"""
2009,,,0,
2010,,,0,
2011,,,0,
2012,16.238186,31.602186,1,"=""038026"""
2013,17.145605,32.80632,1,"=""038026"""
2014,17.243288,32.155067,1,"=""038026"""
2015,16.853699,31.65522,1,"=""038026"""
2016,17.39507,31.108767,1,"=""038026"""
2017,17.482466,32.83489,1,"=""038026"""
2018,17.048618,32.4277,1,"=""038026"""
2019,16.583149,32.195015,1,"=""038026"""
2020,16.385872,31.69199,1,"=""038026"""
2021,,,0,
