Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,11.78292,18.503305,1,"=""084016"""
1911,11.043647,18.290358,1,"=""084016"""
1912,11.915028,18.428297,1,"=""084016"""
1913,12.056869,18.67119,1,"=""084016"""
1914,12.784445,19.270082,1,"=""084016"""
1915,12.017534,18.529917,1,"=""084016"""
1916,,,0,
1917,,,0,
1918,,,0,
1919,,,0,
1920,,,0,
1921,,,0,
1922,,,0,
1923,11.9189415,18.108564,1,"=""084016"""
1924,11.588767,17.84011,1,"=""084016"""
1925,11.545055,17.218784,1,"=""084016"""
1926,11.724383,18.578115,1,"=""084016"""
1927,,,0,
1928,11.905464,18.79863,1,"=""084016"""
1929,11.2038355,17.60493,1,"=""084016"""
1930,11.873973,18.041643,1,"=""084016"""
1931,11.571703,17.918957,1,"=""084016"""
1932,12.052459,17.923223,1,"=""084016"""
1933,11.571547,17.576178,1,"=""084016"""
1934,12.019231,18.066576,1,"=""084016"""
1935,11.440548,17.52685,1,"=""084016"""
1936,11.220548,17.599178,1,"=""084016"""
1937,11.671233,17.642466,1,"=""084016"""
1938,12.082191,18.299452,1,"=""084016"""
1939,,,0,
1940,11.855464,18.056713,1,"=""084016"""
1941,11.7153845,17.577198,1,"=""084016"""
1942,12.286302,17.996132,1,"=""084016"""
1943,10.6025,17.228296,1,"=""084016"""
1944,10.997534,17.323835,1,"=""084016"""
1945,11.225754,17.007124,1,"=""084016"""
1946,11.118182,17.188055,1,"=""084016"""
1947,,,0,
1948,11.032877,17.552616,1,"=""084016"""
1949,10.3785715,17.234247,1,"=""084016"""
1950,11.83895,18.009115,1,"=""084016"""
1951,11.596712,18.06842,1,"=""084016"""
1952,11.538251,17.655922,1,"=""084016"""
1953,11.366027,17.720821,1,"=""084016"""
1954,11.853972,17.642466,1,"=""084016"""
1955,12.001939,18.101648,1,"=""084016"""
1956,,,0,
1957,,,0,
1958,,,0,
1959,,,0,
1960,11.819399,17.867228,1,"=""084016"""
1961,12.098077,18.024023,1,"=""084016"""
1962,,,0,
1963,,,0,
1964,,,0,
1965,11.427701,17.915966,1,"=""084016"""
1966,,,0,
1967,,,0,
1968,11.6922865,18.001366,1,"=""084016"""
1969,11.913927,17.762913,1,"=""084016"""
1970,11.63453,17.661097,1,"=""084016"""
1971,11.730769,17.711264,1,"=""084016"""
1972,11.901639,18.062637,1,"=""084016"""
1973,12.726648,18.701643,1,"=""084016"""
1974,,,0,
1975,12.24,18.268219,1,"=""084016"""
1976,12.04533,17.821703,1,"=""084016"""
1977,11.764641,17.758081,1,"=""084016"""
1978,12.081918,18.062466,1,"=""084016"""
1979,12.107967,18.016712,1,"=""084016"""
1980,12.272405,18.304646,1,"=""084016"""
1981,12.4942465,17.913425,1,"=""084016"""
1982,12.523352,18.010527,1,"=""084016"""
1983,12.465934,17.89178,1,"=""084016"""
1984,11.849036,17.463388,1,"=""084016"""
1985,12.257534,17.715069,1,"=""084016"""
1986,12.02011,17.84137,1,"=""084016"""
1987,11.8732395,17.945206,1,"=""084016"""
1988,,,0,
1989,12.441667,17.973425,1,"=""084016"""
1990,,,0,
1991,12.156863,18.05178,1,"=""084016"""
1992,12.013446,17.39918,1,"=""084016"""
1993,,,0,
1994,,,0,
1995,,,0,
1996,,,0,
1997,,,0,
1998,12.710744,18.200823,1,"=""084016"""
1999,,,0,
2000,,,0,
2001,12.780726,18.535955,1,"=""084016"""
2002,,,0,
2003,,,0,
2004,,,0,
2005,,,0,
2006,,,0,
2007,,,0,
2008,,,0,
2009,12.856868,18.757534,1,"=""084016"""
2010,12.691781,18.46137,1,"=""084016"""
2011,12.65055,18.198347,1,"=""084016"""
2012,12.370492,17.963116,1,"=""084016"""
2013,12.766301,18.938843,1,"=""084016"""
2014,13.033151,18.986849,1,"=""084016"""
2015,12.653699,18.510988,1,"=""084016"""
2016,12.928689,19.045753,1,"=""084016"""
2017,,,0,
2018,,,0,
2019,,,0,
2020,,,0,
2021,,,0,
