Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1962,3.9934247,10.368975,1,"=""072161"""
1963,,,0,
1964,3.640782,9.92,1,"=""072161"""
1965,4.3714285,11.625905,1,"=""072161"""
1966,3.834066,10.383933,1,"=""072161"""
1967,4.2036314,12.073961,1,"=""072161"""
1968,4.1723757,10.771823,1,"=""072161"""
1969,4.4142466,10.983835,1,"=""072161"""
1970,3.5922651,10.185278,1,"=""072161"""
1971,3.8841095,10.460989,1,"=""072161"""
1972,4.792521,11.524234,1,"=""072161"""
1973,5.180716,11.640782,1,"=""072161"""
1974,4.279339,10.676537,1,"=""072161"""
1975,4.589665,11.301108,1,"=""072161"""
1976,3.980548,10.921008,1,"=""072161"""
1977,4.403631,11.675275,1,"=""072161"""
1978,4.1997223,10.7773485,1,"=""072161"""
1979,4.7964187,11.926648,1,"=""072161"""
1980,5.114325,12.164463,1,"=""072161"""
1981,,,0,
1982,,,0,
1983,4.831492,11.731318,1,"=""072161"""
1984,3.898634,10.588798,1,"=""072161"""
1985,4.3030305,11.265934,1,"=""072161"""
1986,3.8478873,10.929578,1,"=""072161"""
1987,4.224791,11.657417,1,"=""072161"""
1988,5.246685,12.520879,1,"=""072161"""
1989,4.6032968,11.134986,1,"=""072161"""
1990,5.047107,11.816209,1,"=""072161"""
1991,4.8457537,12.016986,1,"=""072161"""
1992,3.9702187,10.437705,1,"=""072161"""
1993,4.7403846,11.446301,1,"=""072161"""
1994,4.3632874,11.327397,1,"=""072161"""
1995,4.0843835,10.971232,1,"=""072161"""
1996,4.1054792,10.82137,1,"=""072161"""
1997,,,0,
1998,,,0,
1999,,,0,
2000,,,0,
2001,,,0,
2002,4.930362,12.632312,1,"=""072161"""
2003,4.857064,12.407243,1,"=""072161"""
2004,4.8414364,12.235911,1,"=""072161"""
2005,5.2528768,12.6,1,"=""072161"""
2006,5.2830086,13.778992,1,"=""072161"""
2007,5.6352777,13.196936,1,"=""072161"""
2008,4.6039104,12.021727,1,"=""072161"""
2009,5.4016666,12.994199,1,"=""072161"""
2010,5.021053,12.09779,1,"=""072161"""
2011,5.0204988,12.000824,1,"=""072161"""
2012,4.528415,11.768306,1,"=""072161"""
2013,5.349176,13.133425,1,"=""072161"""
2014,5.7668495,13.250958,1,"=""072161"""
2015,5.185154,12.60056,1,"=""072161"""
2016,5.3994536,12.4040985,1,"=""072161"""
2017,5.3409343,12.593151,1,"=""072161"""
2018,5.3686814,12.885205,1,"=""072161"""
2019,5.591507,13.302465,1,"=""072161"""
2020,,,0,
2021,,,0,
