Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1949,,,0,
1950,11.706302,25.39533,1,"=""016001"""
1951,12.022865,26.020555,1,"=""016001"""
1952,11.3281765,24.826923,1,"=""016001"""
1953,11.632597,25.794506,1,"=""016001"""
1954,11.693973,25.09121,1,"=""016001"""
1955,12.247659,24.411507,1,"=""016001"""
1956,11.610526,24.146832,1,"=""016001"""
1957,12.138504,26.080769,1,"=""016001"""
1958,12.104133,24.370604,1,"=""016001"""
1959,12.559945,25.82137,1,"=""016001"""
1960,,,0,
1961,12.487912,25.849726,1,"=""016001"""
1962,12.316022,25.41452,1,"=""016001"""
1963,12.620661,25.37143,1,"=""016001"""
1964,,,0,
1965,12.655337,26.319727,1,"=""016001"""
1966,11.842105,24.761644,1,"=""016001"""
1967,12.221053,25.869505,1,"=""016001"""
1968,12.677808,25.091507,1,"=""016001"""
1969,12.130111,25.192287,1,"=""016001"""
1970,11.872727,25.27033,1,"=""016001"""
1971,12.520274,25.051233,1,"=""016001"""
1972,12.534973,26.010382,1,"=""016001"""
1973,13.586427,25.487398,1,"=""016001"""
1974,12.90989,24.560274,1,"=""016001"""
1975,12.561918,25.800274,1,"=""016001"""
1976,11.905191,25.114208,1,"=""016001"""
1977,12.795605,26.570412,1,"=""016001"""
1978,12.28,24.922466,1,"=""016001"""
1979,13.1452055,25.876713,1,"=""016001"""
1980,12.843014,26.762842,1,"=""016001"""
1981,13.1452055,26.183014,1,"=""016001"""
1982,13.032329,26.288492,1,"=""016001"""
1983,13.145479,26.071781,1,"=""016001"""
1984,12.4502735,25.01175,1,"=""016001"""
1985,12.709341,25.427946,1,"=""016001"""
1986,12.317033,25.215069,1,"=""016001"""
1987,12.5,25.417261,1,"=""016001"""
1988,13.063662,26.152458,1,"=""016001"""
1989,12.499452,24.696712,1,"=""016001"""
1990,12.958172,26.215069,1,"=""016001"""
1991,13.167867,26.841644,1,"=""016001"""
1992,12.187159,24.592623,1,"=""016001"""
1993,12.833698,26.056713,1,"=""016001"""
1994,12.316164,26.543562,1,"=""016001"""
1995,12.609918,25.52137,1,"=""016001"""
1996,12.463388,26.330328,1,"=""016001"""
1997,12.98956,26.155617,1,"=""016001"""
1998,12.864931,25.709864,1,"=""016001"""
1999,13.2553425,26.520823,1,"=""016001"""
2000,13.636886,26.534426,1,"=""016001"""
2001,12.919178,26.06548,1,"=""016001"""
2002,12.63589,26.729315,1,"=""016001"""
2003,13.10137,26.481918,1,"=""016001"""
2004,13.141918,26.462841,1,"=""016001"""
2005,13.056044,26.981096,1,"=""016001"""
2006,12.989863,26.767397,1,"=""016001"""
2007,13.529315,27.044931,1,"=""016001"""
2008,12.849589,26.127197,1,"=""016001"""
2009,13.700549,26.947123,1,"=""016001"""
2010,12.939726,25.40904,1,"=""016001"""
2011,13.4137745,26.315659,1,"=""016001"""
2012,12.600548,26.500546,1,"=""016001"""
2013,13.81157,27.423077,1,"=""016001"""
2014,13.727945,27.529589,1,"=""016001"""
2015,13.476165,26.552328,1,"=""016001"""
2016,13.368493,26.474863,1,"=""016001"""
2017,13.19478,26.942192,1,"=""016001"""
2018,13.295055,27.139503,1,"=""016001"""
2019,13.439452,27.877134,1,"=""016001"""
2020,12.680601,26.072876,1,"=""016001"""
2021,,,0,
